table2_id;table2A;table2B;table2C;table2D;table2E
39485;697;862;545;218;468
39486;922;514;299;936;415
39487;191;157;693;660;867
39488;178;416;388;568;139
39489;156;917;334;417;753
39490;933;813;408;773;388
39491;861;265;241;304;736
39492;233;301;197;873;65
39493;666;220;223;509;530
39494;388;771;536;52;651
39495;78;497;941;752;738
39496;117;192;903;617;829
39497;951;47;503;29;101
39498;11;362;899;158;265
39499;259;649;737;990;780
39500;354;969;427;397;474
39501;789;520;747;107;868
39502;64;306;140;169;757
39503;641;797;867;112;993
39504;734;494;950;533;582
39505;659;928;501;208;752
39506;269;971;538;228;910
39507;469;21;504;195;89
39508;14;946;327;418;110
39509;91;112;536;177;909
39510;940;536;477;95;661
39511;503;491;956;586;205
39512;454;707;565;256;72
39513;490;279;875;254;839
39514;129;848;72;79;473
39515;609;790;259;436;396
39516;733;687;705;82;518
39517;591;521;502;248;749
39518;868;266;399;550;274
39519;737;837;234;154;379
39520;314;205;384;647;437
39521;416;722;437;458;381
39522;766;864;305;566;532
39523;276;168;910;464;870
39524;915;435;632;690;865
39525;244;140;481;224;148
39526;59;966;661;397;367
39527;336;865;960;139;476
39528;698;477;543;259;438
39529;93;183;409;21;434
39530;144;280;855;85;71
39531;253;890;139;547;339
39532;527;200;957;827;438
39533;721;909;149;239;751
39534;458;316;694;977;628
39535;688;732;64;422;344
39536;84;265;972;879;676
39537;335;119;253;452;683
39538;808;648;562;940;232
39539;964;562;840;368;946
39540;7;742;637;120;761
39541;302;300;93;463;937
39542;466;218;908;410;968
39543;301;381;262;417;262
39544;980;944;177;63;982
39545;199;632;242;850;543
39546;220;373;330;441;70
39547;147;339;599;503;547
39548;930;578;679;716;793
39549;357;818;731;162;880
39550;79;288;253;42;745
39551;787;376;679;574;553
39552;199;895;828;577;341
39553;167;163;400;59;662
39554;60;50;405;245;76
39555;504;477;671;438;258
39556;126;90;26;219;771
39557;379;560;242;773;892
39558;933;871;92;786;312
39559;197;282;888;732;864
39560;939;653;38;96;35
39561;223;635;576;208;433
39562;433;495;74;594;39
39563;997;488;356;872;747
39564;86;916;903;367;936
39565;37;99;728;78;569
39566;918;961;488;37;424
39567;395;513;792;463;475
39568;626;991;249;169;970
39569;645;570;826;370;666
39570;455;265;811;814;952
39571;352;35;147;257;352
39572;463;614;211;602;161
39573;173;718;856;777;395
39574;112;701;230;249;347
39575;250;433;881;442;418
39576;104;833;282;140;40
39577;996;528;37;539;462
39578;934;488;308;35;642
39579;57;724;439;252;706
39580;181;370;606;991;205
39581;439;197;88;727;128
39582;424;296;554;556;882
39583;270;392;274;519;27
39584;308;958;874;349;556
39585;782;959;893;583;724
39586;433;781;271;816;956
39587;919;342;766;727;686
39588;947;611;177;489;858
39589;309;676;623;53;813
39590;672;342;255;699;163
39591;67;185;720;52;359
39592;316;992;713;803;226
39593;723;302;198;563;493
39594;224;247;709;895;86
39595;907;906;485;756;690
39596;653;834;68;609;688
39597;233;626;546;67;937
39598;512;731;364;659;41
39599;395;996;181;39;27
39600;700;275;357;897;333
39601;175;472;794;214;221
39602;412;392;246;636;711
39603;216;616;603;967;270
39604;188;760;996;233;685
39605;716;153;177;19;940
39606;849;177;681;412;989
39607;395;723;179;494;569
39608;226;139;592;596;852
39609;987;35;775;102;38
39610;291;389;458;444;163
39611;944;114;263;140;245
39612;776;643;467;833;36
39613;994;25;927;809;48
39614;90;770;277;794;410
39615;333;116;781;552;854
39616;750;460;797;692;901
39617;801;753;920;542;689
39618;932;618;364;827;838
39619;229;70;173;601;100
39620;614;912;630;736;226
39621;675;299;770;387;651
39622;785;799;516;171;459
39623;378;918;745;137;912
39624;194;100;501;510;885
39625;419;507;864;440;21
39626;227;397;430;45;955
39627;237;331;231;287;344
39628;196;876;588;636;222
39629;857;542;836;218;819
39630;493;382;323;177;759
39631;179;815;28;178;517
39632;94;134;965;374;907
39633;772;158;626;440;396
39634;146;469;440;471;710
39635;714;94;753;35;656
39636;859;635;665;463;548
39637;42;367;583;534;484
39638;621;118;325;41;433
39639;739;203;91;616;70
39640;696;451;500;251;110
39641;724;944;907;637;967
39642;650;450;219;954;462
39643;272;120;546;465;125
39644;900;536;499;355;331
39645;408;794;981;549;797
39646;28;274;306;263;425
39647;355;795;818;436;315
39648;421;288;482;952;913
39649;967;903;674;819;606
39650;96;59;612;766;35
39651;168;658;888;448;812
39652;38;380;994;416;797
39653;430;923;355;356;81
39654;80;447;654;218;65
39655;487;347;735;275;724
39656;798;684;470;348;102
39657;200;368;528;320;73
39658;530;25;16;263;819
39659;399;243;936;483;769
39660;475;469;54;117;618
39661;858;234;241;366;3
39662;885;643;324;69;794
39663;15;359;635;83;684
39664;891;617;238;900;168
39665;35;21;109;129;495
39666;925;629;20;600;605
39667;329;319;373;293;48
39668;270;774;793;734;89
39669;297;764;698;250;484
39670;118;29;407;656;293
39671;776;277;932;577;534
39672;99;722;337;722;273
39673;370;240;904;163;570
39674;584;531;706;411;705
39675;820;768;124;866;928
39676;433;991;970;46;38
39677;307;129;945;788;684
39678;733;192;293;586;731
39679;523;47;565;41;807
39680;282;54;803;591;517
39681;947;316;770;79;443
39682;957;504;686;634;856
39683;516;696;394;877;261
39684;471;643;693;683;504
39685;619;399;288;771;8
39686;105;978;739;55;566
39687;88;390;543;180;438
39688;547;402;924;82;225
39689;270;414;107;612;441
39690;559;480;566;489;907
39691;222;250;952;733;779
39692;779;521;889;101;228
39693;9;113;68;832;957
39694;468;857;575;814;632
39695;418;588;472;405;950
39696;437;643;136;385;971
39697;491;316;727;505;967
39698;987;877;69;346;694
39699;698;875;600;355;374
39700;24;909;424;512;523
39701;255;473;452;500;509
39702;756;159;970;94;882
39703;150;687;995;651;898
39704;592;302;552;928;169
39705;507;785;461;611;526
39706;175;277;119;891;349
39707;53;807;427;740;352
39708;629;930;262;480;576
39709;330;631;222;259;334
39710;766;292;246;456;875
39711;816;173;285;922;862
39712;657;903;722;997;114
39713;806;147;9;616;438
39714;634;581;600;622;786
39715;931;882;844;878;583
39716;966;318;922;324;963
39717;180;423;605;861;125
39718;820;681;884;941;767
39719;330;85;663;330;71
39720;820;715;780;996;957
39721;535;608;260;421;219
39722;859;343;510;83;389
39723;256;910;175;884;134
39724;431;412;185;453;173
39725;355;453;155;893;306
39726;510;512;583;787;104
39727;547;115;200;812;137
39728;727;473;757;624;986
39729;550;140;638;57;556
39730;363;499;445;37;796
39731;819;105;24;450;708
39732;353;404;111;170;118
39733;574;360;857;360;867
39734;270;159;734;685;581
39735;489;161;631;400;176
39736;120;126;7;266;855
39737;594;822;178;745;271
39738;511;262;817;321;372
39739;682;807;654;457;895
39740;545;410;495;814;376
39741;659;469;771;54;339
39742;13;119;755;444;44
39743;384;631;93;419;969
39744;495;595;102;660;948
39745;302;133;428;314;93
39746;81;769;200;611;626
39747;282;844;647;597;462
39748;938;496;3;223;407
39749;409;966;158;280;359
39750;363;116;635;743;515
39751;387;345;123;857;838
39752;833;259;939;151;860
39753;498;792;231;667;642
39754;243;763;383;541;959
39755;953;542;698;556;169
39756;67;512;328;184;833
39757;992;676;562;683;428
39758;610;131;13;121;443
39759;713;896;199;160;239
39760;266;25;687;446;580
39761;373;81;82;416;489
39762;932;721;451;393;33
39763;799;751;527;216;741
39764;573;990;507;388;700
39765;444;826;101;220;526
39766;852;763;319;487;518
39767;56;435;710;872;607
39768;564;457;741;820;419
39769;454;526;241;896;404
39770;622;941;822;103;75
39771;887;970;126;537;538
39772;847;566;528;518;639
39773;140;567;102;145;703
39774;109;911;967;546;472
39775;890;41;484;871;985
39776;375;130;567;397;38
39777;191;931;255;306;598
39778;744;167;649;337;968
39779;284;214;743;956;672
39780;401;283;761;403;535
39781;254;96;450;396;557
39782;214;957;607;230;609
39783;62;597;517;613;160
39784;630;418;28;756;759
39785;860;191;82;730;354
39786;44;625;999;479;952
39787;904;318;510;659;310
39788;776;724;48;563;72
39789;605;913;596;889;707
39790;195;390;986;701;14
39791;53;448;595;8;734
39792;692;69;781;751;936
39793;140;95;474;439;833
39794;733;993;583;107;680
39795;205;485;704;752;99
39796;666;934;600;552;132
39797;508;575;269;378;738
39798;792;455;156;385;565
39799;872;907;198;703;422
39800;856;430;777;842;221
39801;174;762;211;475;238
39802;620;101;935;858;647
39803;228;445;438;261;152
39804;775;146;412;637;210
39805;912;593;891;133;32
39806;124;114;840;225;295
39807;763;851;907;649;944
39808;106;767;86;408;619
39809;389;827;919;819;75
39810;527;533;257;406;584
39811;271;195;838;454;197
39812;629;189;791;914;949
39813;592;292;612;934;761
39814;883;496;481;94;506
39815;882;23;955;853;697
39816;363;763;591;323;439
39817;339;449;427;542;622
39818;185;318;796;954;101
39819;151;763;786;675;629
39820;293;991;457;111;91
39821;952;543;345;839;368
39822;43;301;405;472;493
39823;89;579;210;561;268
39824;102;611;216;476;866
39825;478;420;864;686;898
39826;190;725;433;98;392
39827;761;213;151;279;493
39828;178;975;558;862;638
39829;772;312;337;659;904
39830;599;82;794;182;863
39831;582;981;224;589;388
39832;674;936;723;431;586
39833;865;262;566;659;690
39834;349;489;812;484;329
39835;808;77;34;903;993
39836;742;585;628;45;825
39837;733;421;778;961;487
39838;203;347;565;75;512
39839;636;637;670;763;59
39840;979;262;664;952;338
39841;214;26;836;118;533
39842;159;420;777;678;984
39843;716;958;365;911;918
39844;956;792;998;567;59
39845;964;717;499;789;493
39846;591;768;292;952;273
39847;200;695;857;568;326
39848;76;876;512;938;949
39849;116;332;850;990;890
39850;491;81;56;145;547
39851;540;199;914;510;143
39852;134;325;710;915;11
39853;430;610;384;350;235
39854;624;731;475;230;667
39855;815;157;243;931;535
39856;228;17;16;969;983
39857;694;605;70;606;986
39858;289;695;116;737;431
39859;956;198;844;782;549
39860;719;573;391;374;665
39861;461;643;792;993;638
39862;141;841;882;314;282
39863;533;319;890;476;704
39864;229;365;742;961;897
39865;235;675;962;117;528
39866;783;766;940;808;487
39867;11;393;364;966;88
39868;824;688;665;712;745
39869;584;573;588;358;50
39870;741;846;561;953;578
39871;511;909;156;4;135
39872;753;620;41;711;896
39873;503;989;73;104;906
39874;733;102;871;216;311
39875;203;298;312;286;392
39876;876;96;416;923;381
39877;530;237;75;444;686
39878;288;218;11;43;527
39879;147;198;40;364;347
39880;834;254;864;9;254
39881;738;438;832;257;364
39882;204;21;187;631;280
39883;809;99;712;876;665
39884;529;358;318;913;512
39885;292;97;177;929;521
39886;61;251;817;426;287
39887;221;278;288;623;148
39888;846;662;216;537;74
39889;193;745;108;712;264
39890;689;52;294;233;289
39891;313;770;215;755;95
39892;273;851;808;36;351
39893;857;249;204;962;915
39894;683;102;916;616;264
39895;68;769;833;504;867
39896;435;403;759;115;449
39897;893;921;591;749;546
39898;219;123;393;38;65
39899;123;606;722;533;993
39900;683;614;896;495;883
39901;167;415;250;381;631
39902;662;463;31;169;212
39903;299;945;283;222;359
39904;859;343;823;739;879
39905;945;451;513;70;699
39906;751;982;747;222;480
39907;420;872;696;239;609
39908;5;774;659;722;491
39909;862;130;926;999;915
39910;88;361;732;571;760
39911;692;909;698;13;675
39912;561;962;70;293;591
39913;604;935;619;817;433
39914;433;557;993;705;415
39915;711;528;538;266;196
39916;216;978;39;712;855
39917;645;666;376;93;174
39918;821;976;447;211;76
39919;466;5;688;577;974
39920;722;299;412;559;135
39921;182;119;791;967;379
39922;68;589;63;222;694
39923;84;859;392;698;326
39924;475;419;816;818;346
39925;925;317;878;132;772
39926;564;466;418;979;674
39927;762;635;826;297;588
39928;842;230;888;583;11
39929;665;986;934;806;251
39930;941;647;6;960;283
39931;200;877;52;94;542
39932;94;471;720;170;523
39933;72;446;611;586;525
39934;128;729;477;172;496
39935;12;625;38;472;227
39936;965;932;756;604;691
39937;878;99;793;283;12
39938;92;580;830;882;299
39939;38;688;86;733;848
39940;648;17;640;118;774
39941;597;599;738;338;41
39942;214;256;547;66;269
39943;101;975;293;771;136
39944;146;842;193;745;532
39945;738;850;902;686;655
39946;710;361;866;181;687
39947;603;723;977;954;44
39948;825;542;378;598;34
39949;96;437;515;990;669
39950;926;765;965;350;923
39951;20;311;104;76;510
39952;968;837;76;809;207
39953;895;958;543;764;624
39954;699;453;392;149;823
39955;80;477;20;58;128
39956;548;630;94;161;573
39957;932;481;235;273;914
39958;742;786;520;891;210
39959;193;997;668;813;86
39960;712;88;292;600;831
39961;727;265;770;921;194
39962;307;414;774;993;490
39963;306;314;850;291;806
39964;379;76;776;957;463
39965;979;880;583;597;376
39966;10;494;466;272;345
39967;888;686;931;84;270
39968;781;407;157;169;946
39969;71;579;396;920;299
39970;893;276;423;419;245
39971;493;825;178;271;397
39972;864;564;632;194;475
39973;984;229;121;440;512
39974;612;877;712;36;488
39975;274;421;263;30;321
39976;153;631;673;196;249
39977;543;375;952;961;39
39978;111;647;544;443;280
39979;917;464;625;506;158
39980;283;645;707;684;38
39981;837;857;605;736;327
39982;971;825;743;305;525
39983;767;392;963;923;929
39984;629;339;891;193;322
39985;563;853;136;312;771
39986;784;994;638;163;785
39987;563;430;281;79;644
39988;828;777;133;89;866
39989;175;871;431;488;223
39990;53;826;664;399;969
39991;93;219;312;144;283
39992;818;212;954;852;586
39993;275;643;527;818;775
39994;842;978;87;205;450
39995;831;715;598;184;233
39996;590;291;574;554;88
39997;795;377;145;317;662
39998;676;623;930;719;337
39999;468;297;46;456;449
40000;924;737;989;937;352
40001;537;78;533;549;165
40002;486;712;520;173;816
40003;902;806;227;761;584
40004;960;428;597;209;231
40005;198;169;725;817;647
40006;553;680;450;700;358
40007;572;292;278;173;449
40008;694;158;821;466;857
40009;911;548;83;655;412
40010;520;420;748;973;509
40011;545;679;591;866;549
40012;711;493;420;741;826
40013;889;419;287;961;908
40014;388;703;92;676;97
40015;144;742;530;579;605
40016;916;675;705;237;389
40017;301;172;93;903;59
40018;125;995;576;506;345
40019;854;472;155;166;554
40020;264;570;557;928;348
40021;444;476;790;635;573
40022;617;849;752;304;452
40023;224;894;141;23;292
40024;186;585;683;368;306
40025;443;293;142;409;176
40026;735;644;907;660;657
40027;872;902;568;968;776
40028;977;336;992;416;982
40029;727;284;933;460;207
40030;971;996;440;750;852
40031;546;475;819;174;907
40032;912;852;390;248;423
40033;132;363;258;989;89
40034;874;349;666;860;803
40035;616;334;531;555;918
40036;211;597;83;856;423
40037;487;411;18;402;85
40038;554;359;757;963;915
40039;555;724;676;875;132
40040;203;620;922;758;555
40041;173;546;850;82;188
40042;42;960;103;383;234
40043;503;655;461;898;84
40044;805;725;118;736;276
40045;597;743;728;67;474
40046;262;306;591;973;48
40047;915;697;635;298;548
40048;808;943;533;721;307
40049;896;871;988;168;286
40050;511;653;862;681;253
40051;382;572;121;525;851
40052;740;155;374;114;835
40053;990;216;586;504;266
40054;316;754;854;113;152
40055;320;416;695;105;495
40056;781;123;804;35;608
40057;220;531;869;849;406
40058;477;912;71;871;68
40059;995;207;192;725;855
40060;988;496;107;112;271
40061;515;828;587;186;351
40062;985;942;587;99;406
40063;589;573;7;309;762
40064;780;139;816;557;189
40065;989;158;945;470;591
40066;577;375;121;528;338
40067;414;70;413;595;618
40068;895;555;712;78;579
40069;803;257;478;375;74
40070;552;570;777;711;845
40071;834;448;806;771;639
40072;494;411;352;694;128
40073;257;897;35;15;375
40074;413;695;609;407;529
40075;126;572;512;626;989
40076;602;232;371;632;17
40077;294;334;871;451;959
40078;909;713;706;649;643
40079;278;428;378;925;722
40080;533;639;577;608;779
40081;543;471;996;634;872
40082;358;317;18;655;11
40083;421;50;961;617;885
40084;323;476;362;867;928
40085;399;328;691;264;365
40086;634;458;736;218;77
40087;128;796;871;808;745
40088;211;17;159;755;560
40089;765;759;226;609;633
40090;463;676;653;641;507
40091;368;811;359;319;401
40092;565;945;218;833;395
40093;641;532;278;482;62
40094;268;887;279;947;788
40095;432;588;885;276;351
40096;112;79;603;89;328
40097;436;208;403;966;401
40098;793;370;425;252;808
40099;882;420;919;986;443
40100;780;290;688;617;872
40101;843;582;625;373;448
40102;366;570;747;777;877
40103;733;445;548;974;121
40104;152;422;347;673;924
40105;152;256;539;71;186
40106;778;909;159;767;414
40107;603;915;42;190;856
40108;408;119;760;16;648
40109;932;504;343;377;679
40110;296;72;533;428;750
40111;595;559;25;421;99
40112;718;626;716;997;592
40113;850;291;395;741;170
40114;803;379;690;928;66
40115;417;612;674;427;575
40116;127;61;419;541;327
40117;931;877;25;891;147
40118;934;195;340;880;468
40119;699;633;117;526;128
40120;143;455;111;113;753
40121;955;65;676;344;382
40122;127;66;38;415;907
40123;530;314;572;5;706
40124;485;448;868;754;276
40125;418;968;402;563;477
40126;540;754;704;278;156
40127;966;331;342;247;268
40128;278;895;484;623;477
40129;566;466;520;526;945
40130;154;660;468;436;163
40131;896;817;947;577;721
40132;188;311;700;409;933
40133;56;509;476;293;479
40134;823;940;809;760;94
40135;110;966;186;974;775
40136;708;225;29;212;666
40137;89;239;710;385;234
40138;595;178;112;603;481
40139;582;988;106;456;352
40140;377;319;325;75;698
40141;409;804;218;764;829
40142;323;915;454;487;790
40143;276;994;398;402;938
40144;398;640;878;946;662
40145;902;801;614;754;60
40146;224;199;188;765;408
40147;305;121;26;338;292
40148;342;965;76;983;932
40149;88;611;49;306;94
40150;289;404;886;813;652
40151;255;432;618;7;489
40152;776;976;464;659;525
40153;504;11;93;68;593
40154;708;217;894;561;109
40155;706;386;317;125;669
40156;351;377;580;478;422
40157;449;524;47;916;504
40158;151;281;791;38;103
40159;205;205;871;883;481
40160;486;120;376;623;690
40161;670;897;325;382;897
40162;637;875;371;341;700
40163;400;371;17;436;373
40164;101;183;975;229;654
40165;411;583;937;648;362
40166;471;518;498;149;488
40167;866;722;46;844;454
40168;517;555;282;903;398
40169;827;526;116;813;206
40170;669;627;333;530;698
40171;296;231;46;948;466
40172;95;889;445;952;972
40173;450;373;526;388;239
40174;801;858;259;300;827
40175;295;280;902;650;992
40176;7;757;906;753;381
40177;554;109;793;588;681
40178;943;642;830;519;208
40179;194;350;465;199;768
40180;391;150;436;865;840
40181;301;459;977;27;623
40182;794;372;689;939;616
40183;193;359;112;983;685
40184;597;991;964;255;961
40185;842;149;817;691;313
40186;217;346;397;980;889
40187;57;88;4;740;140
40188;862;764;192;127;123
40189;286;811;690;64;938
40190;570;690;430;638;13
40191;690;216;547;804;880
40192;274;613;224;397;885
40193;259;475;406;114;588
40194;373;161;902;114;138
40195;204;832;478;549;703
40196;486;308;379;780;353
40197;236;228;374;120;554
40198;409;949;827;417;468
40199;253;995;342;790;391
40200;357;921;314;75;712
40201;807;989;204;425;766
40202;558;28;503;975;179
40203;360;198;412;815;775
40204;314;50;859;852;955
40205;254;569;506;834;946
40206;526;455;147;493;848
40207;676;387;750;93;538
40208;915;580;955;411;589
40209;928;440;623;335;217
40210;188;855;994;390;989
40211;604;465;940;940;619
40212;533;827;380;312;71
40213;975;343;338;409;153
40214;907;279;774;846;489
40215;735;740;187;795;691
40216;888;411;173;286;713
40217;145;26;870;38;161
40218;497;264;226;102;503
40219;976;556;12;802;152
40220;869;726;719;406;3
40221;345;332;816;398;966
40222;633;751;70;423;488
40223;790;469;183;948;103
40224;789;803;248;878;213
40225;589;66;579;509;390
40226;276;961;871;303;278
40227;584;76;530;802;195
40228;749;920;407;685;235
40229;139;157;406;215;198
40230;135;218;156;48;703
40231;796;186;849;146;385
40232;277;393;575;168;774
40233;633;953;672;964;611
40234;142;728;420;453;319
40235;156;156;423;580;694
40236;51;232;555;987;274
40237;7;134;771;459;9
40238;126;835;555;799;154
40239;527;176;237;499;19
40240;55;39;120;144;601
40241;902;468;189;960;431
40242;854;420;929;223;171
40243;877;180;610;156;845
40244;75;33;835;787;344
40245;289;274;517;641;955
40246;938;313;281;616;777
40247;366;533;86;649;188
40248;515;369;600;112;997
40249;546;322;802;311;947
40250;540;546;581;41;749
40251;133;81;32;22;936
40252;484;233;689;956;71
40253;686;561;972;440;597
40254;93;572;778;251;315
40255;955;276;180;709;762
40256;940;916;949;366;592
40257;899;583;502;809;843
40258;982;296;823;810;950
40259;335;364;585;235;448
40260;911;964;453;102;774
40261;533;852;518;845;688
40262;101;267;914;315;359
40263;594;140;572;542;75
40264;878;682;618;150;647
40265;229;48;182;59;64
40266;101;590;365;208;71
40267;106;266;52;328;183
40268;787;801;338;590;724
40269;429;265;152;15;167
40270;66;600;902;604;607
40271;84;260;125;717;298
40272;728;824;282;493;755
40273;975;322;611;689;252
40274;831;536;459;324;529
40275;303;132;79;931;241
40276;989;752;401;297;568
40277;410;476;760;887;439
40278;701;306;962;222;418
40279;100;527;900;401;353
40280;285;665;956;607;74
40281;238;508;371;397;897
40282;32;575;90;626;203
40283;673;787;42;253;270
40284;132;975;166;680;872
40285;947;733;930;728;151
40286;477;683;474;10;601
40287;173;917;603;219;47
40288;475;433;365;812;943
40289;785;789;219;38;370
40290;865;272;648;141;373
40291;291;838;991;980;681
40292;407;672;886;765;166
40293;409;392;611;408;572
40294;35;625;114;192;159
40295;352;996;305;639;252
40296;974;295;565;10;549
40297;768;991;69;32;137
40298;696;867;829;744;104
40299;633;267;950;221;68
40300;719;429;740;590;514
40301;736;125;189;343;88
40302;794;528;806;797;729
40303;534;342;121;476;885
40304;501;758;429;4;106
40305;971;174;91;255;313
40306;853;556;512;261;264
40307;7;944;962;884;267
40308;846;260;29;3;980
40309;773;586;232;771;386
40310;600;972;36;738;200
40311;747;967;650;789;812
40312;975;964;651;514;912
40313;385;639;267;967;120
40314;349;347;437;731;798
40315;701;351;890;588;887
40316;440;656;297;106;403
40317;211;630;37;497;500
40318;356;666;570;867;254
40319;565;857;808;500;427
40320;653;348;669;863;920
40321;35;914;489;356;219
40322;918;83;528;208;624
40323;101;953;806;86;513
40324;676;43;875;487;127
40325;155;316;398;194;165
40326;165;77;375;99;352
40327;385;960;995;787;360
40328;155;263;453;69;50
40329;259;998;632;460;291
40330;661;178;731;458;320
40331;626;5;197;917;315
40332;586;651;826;773;184
40333;676;358;596;16;875
40334;520;426;979;755;308
40335;266;581;632;565;114
40336;100;130;650;840;385
40337;952;828;476;382;736
40338;252;818;454;663;234
40339;434;685;803;327;171
40340;525;188;58;794;674
40341;562;516;827;911;637
40342;891;432;604;640;982
40343;726;35;131;507;787
40344;916;420;192;213;821
40345;473;969;323;142;480
40346;908;632;135;174;141
40347;367;244;361;9;785
40348;633;838;237;980;37
40349;484;369;551;600;511
40350;463;783;921;365;340
40351;250;961;318;929;135
40352;932;231;558;315;929
40353;117;308;759;852;563
40354;841;186;558;263;588
40355;44;608;39;858;6
40356;475;194;152;709;44
40357;218;954;277;271;154
40358;976;866;305;915;396
40359;649;909;230;130;557
40360;770;830;384;272;635
40361;774;915;752;624;660
40362;778;162;306;162;639
40363;376;881;381;220;299
40364;840;789;176;685;554
40365;145;776;910;436;969
40366;258;765;910;47;18
40367;490;314;10;776;564
40368;809;284;660;42;252
40369;707;577;965;812;44
40370;36;85;329;349;501
40371;997;241;541;761;310
40372;741;515;991;23;471
40373;599;689;914;852;285
40374;720;484;743;261;834
40375;260;9;460;10;334
40376;690;600;166;195;802
40377;452;453;602;948;464
40378;478;525;197;387;123
40379;990;877;49;935;552
40380;20;558;906;427;315
40381;16;664;334;724;639
40382;73;728;184;853;634
40383;660;158;507;569;722
40384;355;134;34;504;421
40385;207;680;867;624;408
40386;999;848;475;580;361
40387;552;368;644;743;567
40388;77;382;761;825;456
40389;437;785;906;84;754
40390;128;863;892;681;292
40391;228;530;132;731;79
40392;819;297;60;222;983
40393;630;591;682;418;575
40394;211;180;891;531;822
40395;780;35;429;483;973
40396;219;314;746;885;512
40397;418;165;737;806;995
40398;918;580;277;191;216
40399;700;940;531;170;146
40400;823;288;82;557;326
40401;520;500;359;181;768
40402;836;137;307;338;633
40403;470;356;683;376;586
40404;79;473;50;52;329
40405;678;753;622;470;983
40406;573;166;301;304;72
40407;116;291;299;583;336
40408;871;332;662;664;460
40409;373;131;761;766;946
40410;245;449;794;98;777
40411;905;820;873;712;424
40412;213;614;123;325;299
40413;837;654;551;344;973
40414;812;242;486;596;139
40415;664;555;8;480;318
40416;317;674;869;219;967
40417;874;340;826;33;700
40418;116;421;629;631;891
40419;882;340;920;931;692
40420;746;952;31;157;307
40421;260;228;705;18;57
40422;625;183;798;380;110
40423;604;727;172;85;212
40424;714;543;588;757;848
40425;689;734;785;773;231
40426;933;236;791;35;312
40427;443;215;697;913;807
40428;783;762;688;46;675
40429;528;500;271;112;198
40430;229;21;676;966;605
40431;298;56;98;473;271
40432;35;397;241;50;782
40433;186;990;533;762;51
40434;74;470;256;508;689
40435;339;525;80;589;387
40436;257;66;359;375;70
40437;151;212;173;54;889
40438;25;255;46;368;896
40439;759;832;701;822;83
40440;328;914;219;874;420
40441;881;308;752;77;355
40442;957;999;845;417;829
40443;82;57;833;283;636
40444;666;537;394;987;97
40445;995;539;708;981;285
40446;446;907;381;32;793
40447;89;31;412;483;858
40448;453;36;971;426;322
40449;89;916;635;405;625
40450;214;408;386;72;454
40451;351;916;398;954;471
40452;197;780;762;178;879
40453;4;711;898;487;9
40454;496;556;847;286;520
40455;580;849;925;883;791
40456;97;978;108;889;122
40457;834;365;360;480;935
40458;406;583;847;776;815
40459;754;912;867;686;381
40460;361;942;201;282;712
40461;934;899;993;525;819
40462;374;876;292;126;704
40463;103;334;467;135;390
40464;372;3;343;582;941
40465;36;999;430;674;815
40466;834;858;721;106;701
40467;150;472;401;845;794
40468;42;420;729;470;487
40469;813;583;850;980;973
40470;234;199;970;888;913
40471;357;930;153;810;580
40472;608;730;190;12;507
40473;248;171;663;859;611
40474;709;403;798;414;846
40475;624;192;607;482;440
40476;314;176;128;436;510
40477;418;121;122;14;705
40478;978;533;537;90;402
40479;615;400;283;201;802
40480;119;741;915;29;99
40481;779;259;866;997;721
40482;670;502;606;749;799
40483;25;65;96;292;874
40484;597;349;973;419;391
40485;329;165;607;739;835
40486;48;421;912;534;907
40487;462;890;367;47;202
40488;502;580;215;478;225
40489;667;950;156;531;46
40490;122;309;244;277;572
40491;869;473;261;783;225
40492;495;301;482;275;711
40493;681;400;593;23;16
40494;437;785;474;109;333
40495;51;989;472;725;619
40496;247;885;943;212;511
40497;837;561;940;178;399
40498;755;15;315;785;379
40499;675;315;482;575;334
40500;312;39;68;866;983
40501;392;119;131;920;302
40502;926;90;364;997;111
40503;544;597;217;289;80
40504;787;347;292;174;997
40505;259;159;518;49;237
40506;807;191;121;740;922
40507;997;312;137;25;893
40508;871;49;191;479;577
40509;179;506;408;255;8
40510;958;986;553;375;554
40511;736;746;524;429;672
40512;353;469;647;482;332
40513;600;223;385;8;296
40514;713;788;298;995;184
40515;614;881;811;267;831
40516;413;446;375;858;245
40517;441;443;174;438;276
40518;79;294;494;320;307
40519;731;432;840;912;831
40520;509;68;701;16;240
40521;549;729;412;982;247
40522;965;941;781;605;793
40523;378;67;862;149;309
40524;715;948;126;703;194
40525;557;520;470;423;915
40526;714;33;58;766;240
40527;188;706;429;224;931
40528;289;240;768;133;147
40529;150;874;889;914;5
40530;472;72;841;136;971
40531;132;127;814;15;541
40532;579;783;436;221;798
40533;348;737;791;788;846
40534;680;829;60;61;483
40535;251;958;609;77;67
40536;387;404;689;880;649
40537;974;492;294;837;97
40538;512;970;242;307;766
40539;56;452;667;404;831
40540;369;316;665;570;353
40541;869;640;755;165;845
40542;658;317;625;699;553
40543;389;537;454;712;392
40544;754;150;496;633;65
40545;837;134;98;683;616
40546;298;703;51;951;960
40547;311;36;744;737;590
40548;686;522;738;937;588
40549;266;950;177;97;779
40550;397;978;452;137;883
40551;959;955;614;992;995
40552;443;711;587;849;595
40553;215;518;958;525;641
40554;404;813;952;380;326
40555;564;411;554;161;681
40556;692;636;824;12;979
40557;810;962;517;661;844
40558;915;131;542;316;742
40559;762;721;949;499;83
